Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
158.489319246111	4.38786242528005E-4	-0.0014567924972623	0.00131468530399856	-0.00314068553208646	0.00349327177823442	-0.00983608773410481	0.00238254850053582	-0.0177256445052284	0.00273544071359495	-0.0225314215480521	0.00251169487024998	-0.0252062741825342	0.00246193950679737	-0.0275656028726496	0.00349986281119574	-0.0340635393388857	0.00444757727038708	-0.0331425371503856
125.892541179417	7.83162131696343E-4	-0.00201101532723694	0.0017705603896346	-0.00390638076593983	0.00492084361916667	-0.0123041778266994	0.00368025328629743	-0.022045971806902	0.00351463260204963	-0.0280816001354087	0.00449168912328477	-0.0321460704974778	0.00442356552738046	-0.0336112278238742	0.00694047603840794	-0.0421765124324041	0.00845726217048962	-0.0411663964567486
100	8.09753441146661E-4	-0.00171879698301284	0.00218516409576716	-0.00448876233773644	0.00546331128916888	-0.0145146377173094	0.00523619457047422	-0.0271072638097087	0.00633038350053959	-0.0348644203531943	0.00697268759610897	-0.03934419251752	0.00704605379871631	-0.0419350407890125	0.0113086661795013	-0.0519518283376494	0.0146536169967306	-0.0496924352060699
79.4328234724282	0.00112727394880296	-0.00241433858858221	0.00281016660982888	-0.00491608141141584	0.00786942891959992	-0.0164169455688675	0.00806757459306221	-0.0332453594039813	0.0090176137279849	-0.0427278731207293	0.0103702469702667	-0.0486405413237242	0.0110213185783139	-0.0520176284321911	0.0179922624868698	-0.0637153520248036	0.0235643474558326	-0.0579770266114088
63.0957344480194	0.0013086597050858	-0.00235035696751534	0.00341644821711237	-0.00617093783134932	0.0101597837266813	-0.0196783594045545	0.0107593254227359	-0.0408081872856411	0.0137869626619868	-0.0536407725711466	0.0160838869393963	-0.0597743797528248	0.0173485965972086	-0.0634936625138064	0.0284145190849102	-0.0760564486553025	0.0352539565391686	-0.0668120463876066
50.1187233627273	0.00193799069004476	-0.00324206726959924	0.00429993405747106	-0.00697693880953301	0.0134374368921807	-0.023092821466768	0.0165420866225958	-0.0491851464561588	0.0207338783224302	-0.0642602502809695	0.0243348389552274	-0.0719927311916623	0.0265717844557538	-0.0762713131676695	0.0413536432758884	-0.0882910122886872	0.0491851461241349	-0.0728414830811977
39.8107170553497	0.00230661880346367	-0.00401060327300352	0.0052113129090722	-0.00853842457167508	0.0178226266766118	-0.0260324677320253	0.024154517783142	-0.0580209385404892	0.0305563052595512	-0.0770861302096271	0.0362655020664365	-0.084676843774984	0.0394559231566905	-0.0898765862576938	0.0589483182095113	-0.0995620415655884	0.0647862555488393	-0.076911547692074
31.6227766016838	0.00370665152474815	-0.00373935566424673	0.00646690855096262	-0.00876887191806047	0.0224617343131175	-0.0290881060505022	0.0338578396716876	-0.0680895380018724	0.044631703256251	-0.0897438225064377	0.0518144513922041	-0.0985820547992475	0.0563134309957058	-0.102796702636392	0.0799557326048158	-0.109606016967131	0.0811878354185193	-0.0770703500785561
25.1188643150958	0.00441783061581259	-0.00463822088227892	0.00865768722153317	-0.00967296715983434	0.0291477882448937	-0.0320171185773587	0.0465502240239883	-0.0778513758327422	0.0622874324286177	-0.102100778810659	0.0713208871101143	-0.111176681859444	0.0774403078034968	-0.114488142758838	0.103510792960865	-0.11459141275137	0.0969872316839934	-0.0761303355006799
19.9526231496888	0.003948425040881	-0.004374100132594	0.0105020126333636	-0.0105697528493467	0.03662536073987	-0.0329766090174266	0.0626567463811434	-0.0859349175966267	0.0834746772307968	-0.111369077567214	0.0956113420490326	-0.120422514119667	0.102817670179916	-0.123128343687207	0.127881316851393	-0.114643885387471	0.112777413061452	-0.0711560036035625
