Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
158.489319246111	1.63964325945855E-5	1.54830572867725E-5	4.37634095324908E-5	-8.21222034822752E-5	1.71777314243983E-5	-3.539820964958E-4	5.14861852802679E-5	-6.60906337920644E-4	3.95389744453194E-5	-8.74958355659145E-4	1.02798084000594E-4	-0.00103643249099346	1.38131095450219E-4	-0.00124438637448268	2.55289780459194E-4	-0.00143441896833847	4.07748214149486E-4	-0.0015282863444367
125.892541179417	-5.39437592934032E-5	1.86070044112167E-6	2.01216126996101E-5	-1.60079529120685E-4	3.65722829146217E-5	-4.39802651904912E-4	3.53979396356721E-5	-7.48797815840024E-4	7.42518298649066E-5	-0.00108761980004865	1.48048478053797E-4	-0.00129427175235235	2.3658532684997E-4	-0.00154153890454239	4.15501946081228E-4	-0.00176656838734888	6.16869482488727E-4	-0.00182381377187519
100	1.83903329862069E-5	-4.11609728319278E-6	6.60539594881063E-5	-1.52934554953694E-4	-2.24761887052113E-7	-6.45516927887476E-4	1.14608539300444E-4	-9.73263772391595E-4	1.8204570796507E-4	-0.00137948416192445	2.24205119384361E-4	-0.00164171313550838	3.55073906218134E-4	-0.00189075423475065	5.98882905166239E-4	-0.00216268687300231	9.00914610063817E-4	-0.00217301338413138
79.4328234724282	1.3335922572885E-5	-1.50631303324144E-5	2.72013033994284E-5	-2.01959951957938E-4	1.25361743031539E-4	-7.29326263065788E-4	1.45954742641655E-4	-0.00122008863733963	2.36096847756444E-4	-0.00165105521756437	3.78258898244006E-4	-0.00205344943800095	5.54664893868201E-4	-0.00229652448720734	8.67826315903132E-4	-0.00253413423827542	0.00126187318736459	-0.00243916960880312
63.0957344480194	1.49502275082377E-5	2.39646599512786E-5	4.54897158381778E-5	-2.77536746274361E-4	1.58330871727121E-4	-8.61712983214459E-4	2.562674368305E-4	-0.00147149940098213	3.86266623528533E-4	-0.00212848364299377	5.57813328970385E-4	-0.00250440441809373	8.00428213060664E-4	-0.00284539220616559	0.00118325941640768	-0.00297569102235446	0.00165635928786852	-0.00273012776309288
50.1187233627273	2.01630757226177E-5	-2.94006683808774E-6	6.26846172328757E-5	-3.06680981133137E-4	1.98586997159263E-4	-0.00109397365450759	3.42622782422516E-4	-0.00186914349803429	5.50283287922058E-4	-0.00260309454696376	8.35362451668498E-4	-0.00307065155560362	0.00122931479149297	-0.00341262430686419	0.00174830313078426	-0.00348935062678648	0.00213115068121026	-0.00300740031616183
39.8107170553497	8.91981495779075E-6	-7.54328473729887E-6	7.00444698138903E-5	-4.05393944632053E-4	2.56812256679171E-4	-0.00132858464526714	5.41513167965048E-4	-0.00232080624480586	8.7833510149552E-4	-0.00319632056055906	0.00119792187062624	-0.00369593939393217	0.00174307351179974	-0.00403958918290165	0.00236585968567287	-0.00395214699611252	0.00264284672770574	-0.00323288639761255
31.6227766016838	1.02818241482541E-6	3.80868510720035E-5	1.5233084654608E-4	-4.59665565165515E-4	4.66618731923937E-4	-0.00164876813668621	7.76653882956815E-4	-0.0028418724680025	0.00126223314227591	-0.00386898535978785	0.00181819129761259	-0.00441137847609305	0.00241864406180723	-0.00463386323258229	0.00311545449175589	-0.00431484904558301	0.00317524818341652	-0.003413489038983
25.1188643150958	-3.67898564860582E-5	-1.11618968330676E-5	1.30475125407684E-4	-5.64227992240304E-4	6.64336625819759E-4	-0.00195973936567884	0.00112415638465264	-0.00342723456600689	0.001821005660655	-0.00454774947104697	0.00247892659317868	-0.00514712117948467	0.00332599008487888	-0.00510713305743724	0.00385227633216639	-0.00460988748029504	0.00362990989685109	-0.0036155289972981
19.9526231496888	-4.7516937008494E-5	5.67064626223446E-6	1.95681871345914E-4	-5.60664778564182E-4	9.37577467075292E-4	-0.00243043934901928	0.00166990208673419	-0.00407814189421844	0.0025742893143914	-0.00533597957789483	0.00353052856512424	-0.0057987640529468	0.00430952004112557	-0.0056193845608398	0.00463297404098454	-0.00488811248259458	0.00411773769257885	-0.00379565021267683
15.8489319246111	2.00711925225363E-5	-7.1234814041182E-5	3.55874913981473E-4	-8.75215579120215E-4	0.00127556053739771	-0.00276747415991136	0.00239858775728885	-0.00480811241442327	0.00359643085092323	-0.00607386755813093	0.0045844980712333	-0.0063658966634607	0.00540074728544556	-0.00595200093172846	0.00542214715742647	-0.00503286989786465	0.00456691874213283	-0.00405707881000585
12.5892541179417	2.3812301235001E-5	7.07747082824194E-5	4.59626656617757E-4	-9.34901195802639E-4	0.00173020758480457	-0.0032708158007726	0.00325438451948518	-0.00537325749947082	0.00488642913794125	-0.00663926271082446	0.00586109721977775	-0.00677863878745654	0.00649136176031494	-0.00611027267040118	0.00618031191402437	-0.00517483371882089	0.00505004405894848	-0.00441895673913546
10	8.43182324209585E-5	3.40326344541161E-5	6.34564209127436E-4	-0.00114604558805778	0.00234669214092661	-0.00375901074548313	0.00444142636150121	-0.00593498177817245	0.00629048215428675	-0.00707239560682515	0.00729157109363068	-0.00703455356500071	0.00754275225676529	-0.00621466323957781	0.00690492048996178	-0.0053767545542575	0.00560528212401637	-0.00482137615476703
7.94328234724282	1.12121227168938E-4	-1.82470297468724E-5	8.25863646304405E-4	-0.00132884097784466	0.00308233367654365	-0.00403959336729779	0.00562648933620096	-0.00629448466883704	0.00791249948010724	-0.00732584735275454	0.00860661689759487	-0.00707881785173378	0.00856311432399855	-0.00616514373077469	0.00766517827753266	-0.00559929095321597	0.00625533591388959	-0.00535709255363066
6.30957344480193	9.24378169435978E-5	3.75700378158324E-5	0.00101405960587483	-0.00140456773106124	0.0041014703240307	-0.00433334595395931	0.00703807333977856	-0.0063917908227963	0.00932461270499726	-0.00712758304662026	0.00994103159122391	-0.00693884796534614	0.00950784324443115	-0.00620105945125096	0.0084547711266945	-0.00592589424766419	0.00704967864599179	-0.00598424156716596
5.01187233627272	5.73531617380347E-5	1.97783857136645E-5	0.00139033511435942	-0.00155201543047699	0.00502026909512865	-0.00432919223990119	0.00841328023238615	-0.00627713050898027	0.0107073989936303	-0.00676325265680905	0.011205581219335	-0.00661462927647257	0.0104863148908506	-0.0061995358248573	0.00937906279694075	-0.00621374837923312	0.0080375456254252	-0.00659869773322794
3.98107170553497	6.51607832273914E-5	2.91632845969477E-5	0.00165861397976017	-0.00143995536052368	0.00593841903621048	-0.00414072131126697	0.00965617680935512	-0.0058157032919507	0.0119709292125187	-0.0062527226698884	0.0122495432085931	-0.00626686730809923	0.0114581100602871	-0.00621022803743796	0.010407880897803	-0.00658707204949681	0.00923408700320943	-0.007152221829096
3.16227766016838	9.53017078331916E-5	-2.3022996047642E-5	0.00204071481679035	-0.00155081961064112	0.00676030997833343	-0.00385957099860452	0.010679442734447	-0.00531615789468635	0.0129140069435316	-0.00565993049159412	0.0132698662873215	-0.00590808909087714	0.012477683222798	-0.00622957618131591	0.0115878370408897	-0.00686825982089162	0.010656342115482	-0.00761173968677655
2.51188643150958	1.62678106548377E-5	-5.23492839858716E-5	0.0023321948226379	-0.00135481007633837	0.00740513911121574	-0.0034283009571225	0.0114978453902451	-0.00469999378590678	0.0137562755937893	-0.00498290422877482	0.0141929736745347	-0.00551624571699503	0.0134914813131019	-0.00616091668882305	0.0129409703332887	-0.00700066740831176	0.0121975362664299	-0.00779143221382679
