tau 0.49 V,DTA 0.49 V,tau 0.69 V,DTA 0.69 V,tau 0.89 V,DTA 0.89 V,tau 1.09 V,DTA 1.09 V,tau 1.29 V,DTA 1.29 V,tau 1.49 V,DTA 1.49 V,tau 1.69 V,DTA 1.69 V,tau 1.89 V,DTA 1.89 V
0.001942480580101138,,0.001942480580101138,-1.897938291112276e-05,0.001942480580101138,-1.846368944809056e-05,0.001942480580101138,-0.0013413278932998347,0.001942480580101138,-0.0026380884579516664,0.001942480580101138,-0.0027121545731084535,0.001942480580101138,-0.0027441549005563916,0.001942480580101138,-0.0027217598858769467
0.0019959263186973596,,0.0019959263186973596,-2.2241056769802576e-05,0.0019959263186973596,-2.8233834397423834e-07,0.0019959263186973596,-0.0013297774492563716,0.0019959263186973596,-0.0026428805545877345,0.0019959263186973596,-0.002707316261105178,0.0019959263186973596,-0.002732902061786401,0.0019959263186973596,-0.00270665547336412
0.002050842572367633,,0.002050842572367633,-2.5635669269602995e-05,0.002050842572367633,1.934920596558732e-05,0.002050842572367633,-0.0013136820761772902,0.002050842572367633,-0.00264083109303626,0.002050842572367633,-0.0026947532230439317,0.002050842572367633,-0.002713401017472673,0.002050842572367633,-0.002683146477341927
0.0021072698011119495,,0.0021072698011119495,-2.915004061286397e-05,0.0021072698011119495,4.037027899490787e-05,0.0021072698011119495,-0.001293190234575749,0.0021072698011119495,-0.002632134984342789,0.0021072698011119495,-0.002674705206315431,0.0021072698011119495,-0.002685922825199747,0.0021072698011119495,-0.0026515353625517018
0.00216524957815357,,0.00216524957815357,-3.276554536629932e-05,0.00216524957815357,6.268221316968977e-05,0.00216524957815357,-0.0012685740438872187,0.00216524957815357,-0.0026171714298071505,0.00216524957815357,-0.0026476231670258905,0.00216524957815357,-0.002650967213254961,0.00216524957815357,-0.002612367040615367
0.002224824620568432,,0.002224824620568432,-3.645917594776841e-05,0.002224824620568432,8.615892610101182e-05,0.002224824620568432,-0.001240194830949632,0.002224824620568432,-0.0025964522455207634,0.002224824620568432,-0.0026141104677012555,0.002224824620568432,-0.0026091993506714315,0.002224824620568432,-0.0025663622218098465
0.0022860388207573174,,0.0022860388207573174,-4.0204830515860053e-05,0.0022860388207573174,0.00011065921742269748,0.0022860388207573174,-0.0012084631993048791,0.0022860388207573174,-0.002570562048040146,0.0022860388207573174,-0.0025748547429400165,0.0022860388207573174,-0.0025613765216850313,0.0022860388207573174,-0.0025143400511835534
0.002348937278783935,,0.002348937278783935,-4.3974701319259275e-05,0.002348937278783935,0.00013603963399413602,0.002348937278783935,-0.0011737973043710911,0.002348937278783935,-0.002540095811408927,0.002348937278783935,-0.0025305567162265032,0.002348937278783935,-0.0025082714716757695,0.002348937278783935,-0.00245713716937832
0.0024135663356027503,,0.0024135663356027503,-4.774064196090166e-05,0.0024135663356027503,0.0001621667742879386,0.0024135663356027503,-0.0011365829544527743,0.0024135663356027503,-0.002505599194458329,0.0024135663356027503,-0.0024818621301614233,0.0024135663356027503,-0.0024505990643830288,0.0024135663356027503,-0.0023955302091704387
0.0024799736072010814,,0.0024799736072010814,-5.147540579520232e-05,0.0024799736072010814,0.00018892801365308823,0.0024799736072010814,-0.0010971387872961858,0.0024799736072010814,-0.002467516478113893,0.0024799736072010814,-0.0024293023165936458,0.0024799736072010814,-0.002388952205993008,0.0024799736072010814,-0.0023301680197923324
0.0025482080196805603,,0.0025482080196805603,-5.515367047583944e-05,0.0025482080196805603,0.00021623982639482823,0.0025482080196805603,-0.0010556891536960503,0.0025482080196805603,-0.0024261500327645274,0.0025482080196805603,-0.002373247881636446,0.0025482080196805603,-0.002323751857113081,0.0025482080196805603,-0.0022615187140199774
0.002618319845303829,,0.002618319845303829,-5.8752792220003204e-05,0.002618319845303829,0.00024405313457757024,0.002618319845303829,-0.0010123465465765066,0.002618319845303829,-0.0023816340630947157,0.002618319845303829,-0.0023138786370055734,0.002618319845303829,-0.0022552145027294372,0.002618319845303829,-0.0021898350993716418
0.0026903607395330612,,0.0026903607395330612,-6.225326389923053e-05,0.0026903607395330612,0.00027235539957491716,0.0026903607395330612,-0.0009671045252105785,0.0026903607395330612,-0.0023339240656292497,0.0026903607395330612,-0.002251171405557929,0.0026903607395330612,-0.002183338826926835,0.0026903607395330612,-0.0021151403376397917
0.0027643837790875337,,0.0027643837790875337,-6.563887995201617e-05,0.0027643837790875337,0.00030116946270471276,0.0027643837790875337,-0.0009198411769488165,0.0027643837790875337,-0.0022828020913108087,0.0027643837790875337,-0.002184905792673802,0.0027643837790875337,-0.0021079116827053936,0.0027643837790875337,-0.0020372339253320257
0.002840443501048332,,0.002840443501048332,-6.889663531687033e-05,0.002840443501048332,0.0003305494105569648,0.002840443501048332,-0.0008703323023241775,0.002840443501048332,-0.002227896629220441,0.002840443501048332,-0.002114686560415275,0.002840443501048332,-0.002028531882506326,0.002840443501048332,-0.001955716435380662
0.0029185959430390036,,0.0029185959430390036,-7.201640311589159e-05,0.0029185959430390036,0.0003605739685748099,0.0029185959430390036,-0.0008182727620898364,0.0029185959430390036,-0.0021687148018015665,0.0029185959430390036,-0.002039979965329513,0.0029185959430390036,-0.0019446489675577238,0.0029185959430390036,-0.0018700300207207562
0.002998898684511731,,0.002998898684511731,-7.499044590830251e-05,0.002998898684511731,0.000391338098911326,0.002998898684511731,-0.0007633038330915475,0.002998898684511731,-0.002104683656518681,0.002998898684511731,-0.001960160402535534,0.002998898684511731,-0.0018556130286703594,0.002998898684511731,-0.0017795105430586371
0.0030814108891694526,,0.0030814108891694526,-7.781281837941195e-05,0.0030814108891694526,0.00042294358753341553,0.0030814108891694526,-0.0007050440184603657,0.0030814108891694526,-0.0020351967100352194,0.0030814108891694526,-0.001874562999814061,0.0030814108891694526,-0.0017607309119267859,0.0030814108891694526,-0.0016834464222185987
0.0031661933485552384,,0.0031661933485552384,-8.047871663345482e-05,0.0031661933485552384,0.0004554894483349282,0.0031661933485552384,-0.0006431205692185782,0.0031661933485552384,-0.0019596615903812124,0.0031661933485552384,-0.0017825374689943688,0.0031661933485552384,-0.0016593237933086927,0.0031661933485552384,-0.0015811389463493424
0.003253308526840917,,0.003253308526840917,-8.298382261329893e-05,0.003253308526840917,0.0004890629502470485,0.003253308526840917,-0.0005771990093696294,0.003253308526840917,-0.0018775446541285828,0.003253308526840917,-0.001683498570452482,0.003253308526840917,-0.0015507811675123308,0.003253308526840917,-0.0014719588595928628
0.0033428206068480864,,0.0033428206068480864,-8.532368342230632e-05,0.0033428206068480864,0.0005237319917571401,0.0033428206068480864,-0.0005070082113060488,0.0033428206068480864,-0.0017884088307208285,0.0033428206068480864,-0.0015769689776102525,0.0033428206068480864,-0.0014346067625973112,0.0033428206068480864,-0.0013553945423463868
0.003434795537335352,,0.003434795537335352,-8.749315600114115e-05,0.003434795537335352,0.0005595394131447044,0.003434795537335352,-0.00043235902354720596,0.003434795537335352,-0.0016919416388117214,0.003434795537335352,-0.0014626111102918854,0.003434795537335352,-0.0013104527280879655,0.003434795537335352,-0.001231087979673249
0.0035293010815865777,,0.0035293010815865777,-8.948593870841464e-05,0.0035293010815865777,0.0005964996597761182,0.0035293010815865777,-0.00035315507201475046,0.0035293010815865777,-0.0015879712734185537,0.0035293010815865777,-0.001340245575057051,0.0035293010815865777,-0.0011781395814943717,0.0035293010815865777,-0.0010988559025993465
0.0036264068673360563,,0.0036264068673360563,-9.129420330223576e-05,0.0036264068673360563,0.0006345980022489381,0.0036264068673360563,-0.0002693950863499214,0.0036264068673360563,-0.0014764697923725554,0.0036264068673360563,-0.0012098551128961986,0.0036264068673360563,-0.0010376607374869894,0.0036264068673360563,-0.0009586948808292874
0.00372618443806734,,0.00372618443806734,-9.290833363726335e-05,0.00372618443806734,0.0006737922961888977,0.00372618443806734,-0.0001811668778326255,0.00372618443806734,-0.0013575436276616437,0.00372618443806734,-0.0010715742914601649,0.00372618443806734,-0.0008891718609690531,0.00372618443806734,-0.0008107706155178436
0.0038287073057234416,,0.0038287073057234416,-9.431677092420153e-05,0.0038287073057234416,0.0007140170439058511,0.0038287073057234416,-8.863384147189964e-05,0.0038287073057234416,-0.0012314127922779215,0.0038287073057234416,-0.0009256664594757576,0.0038287073057234416,-0.0007329666430839606,0.0038287073057234416,-0.0006553930866935065
0.0039340510048673834,,0.0039340510048673834,-9.550595957020638e-05,0.0039340510048673834,0.000755189321444034,0.0039340510048673834,7.98450118432532e-06,0.0039340510048673834,-0.0010983811303962815,0.0039340510048673834,-0.0007724905777549084,0.0039340510048673834,-0.0005694417640420198,0.0039340510048673834,-0.0004929804151769712
0.00404229314833293,,0.00404229314833293,-9.646038259799567e-05,0.00404229314833293,0.00079721597717586,0.00404229314833293,0.00010843592284893238,0.00404229314833293,-0.0009588006720925852,0.00404229314833293,-0.0006124613471897293,0.00404229314833293,-0.000399054665517269,0.00404229314833293,-0.00032401518807454615
0.004153513484406432,,0.004153513484406432,-9.716267186206607e-05,0.004153513484406432,0.0008400014085777046,0.004153513484406432,0.00021246060898652124,0.004153513484406432,-0.0008130335404331392,0.004153513484406432,-0.00044600649747367785,0.004153513484406432,-0.00022227823142948646,0.004153513484406432,-0.00014899749165466443
0.004267793955582053,,0.004267793955582053,-9.759377630772543e-05,0.004267793955582053,0.0008834551932163544,0.004267793955582053,0.0003198156657829736,0.004267793955582053,-0.0006614148969357802,0.004267793955582053,-0.00027352515386012104,0.004267793955582053,-3.955653891070385e-05,0.004267793955582053,3.160103566294639e-05
0.004385218758933599,,0.004385218758933599,-9.77331718092743e-05,0.004385218758933599,0.0009274988914187257,0.004385218758933599,0.00043029688691595717,0.004385218758933599,-0.0005042201217392262,0.004385218758933599,-9.535088282832676e-05,0.004385218758933599,0.00014873448972974835,0.004385218758933599,0.00021737815545001414
0.004505874408147354,,0.004505874408147354,-9.755909876357701e-05,0.004505874408147354,0.000972071445742326,0.004505874408147354,0.0005437560127087922,0.004505874408147354,-0.00034163886415242937,0.004505874408147354,8.827760792926554e-05,0.004505874408147354,0.0003423183650089663,0.004505874408147354,0.0004080336926788829
0.004629849797261767,,0.004629849797261767,-9.704881813667132e-05,0.004629849797261767,0.0010171327618447297,0.004629849797261767,0.0006601122144195544,0.004629849797261767,-0.00017375784885954081,0.004629849797261767,0.00027723598421242296,0.004629849797261767,0.0005410389668670867,0.004629849797261767,0.0006033915434790118
0.0047572362661608995,,0.0047572362661608995,-9.617888201979989e-05,0.0047572362661608995,0.0010626652459790088,0.0047572362661608995,0.000779357108955634,0.0047572362661608995,-5.534739797837592e-07,0.0047572362661608995,0.0004715228439769773,0.0047572362661608995,0.0007448698919335061,0.0047572362661608995,0.0008034097201955806
0.0048881276678697716,,0.0048881276678697716,-9.492541949892604e-05,0.0048881276678697716,0.0011086732725940163,0.0048881276678697716,0.0009015531936853868,0.0048881276678697716,0.00017810562393229406,0.0048881276678697716,0.0006712571251651047,0.0048881276678697716,0.0009539120047396764,0.0048881276678697716,0.001008178207524914
0.005022620437701378,,0.005022620437701378,-9.326444126599867e-05,0.005022620437701378,0.00115518073904778,0.005022620437701378,0.001026826134149382,0.005022620437701378,0.00036244666449583834,0.005022620437701378,0.0008766650753126424,0.005022620437701378,0.001168379953264628,0.005022620437701378,0.001217905409051308
0.005160813664306224,,0.005160813664306224,-9.117216574804987e-05,0.005160813664306224,0.001202227015668943,0.005160813664306224,0.001155351800113196,0.005160813664306224,0.0005527727953662617,0.005160813664306224,0.0010880582733397938,0.005160813664306224,0.0013885792350632983,0.005160813664306224,0.0014328948224079032
0.005302809162676636,,0.005302809162676636,-8.862536519485347e-05,0.005302809162676636,0.0012498617078103432,0.005302809162676636,0.0012873393037771668,0.005302809162676636,0.0007494370085647602,0.005302809162676636,0.0013058048050889372,0.005302809162676636,0.0016148760441188686,0.005302809162676636,0.0016535142493654905
0.00544871154915985,,0.00544871154915985,-8.56017227147142e-05,0.00544871154915985,0.0012981387091729516,0.00544871154915985,0.0014230115377877623,0.00544871154915985,0.0009528121607959135,0.00544871154915985,0.001530296121177971,0.00544871154915985,0.001847662571980292,0.00544871154915985,0.0018801603038194703
0.005598628318534939,,0.005598628318534939,-8.208018220600767e-05,0.005598628318534939,0.001347110045821389,0.005598628318534939,0.0015625848388520162,0.005598628318534939,0.0011632595850108564,0.005598628318534939,0.00176191234312693,0.005598628318534939,0.0020873206756803924,0.005598628318534939,0.002113221221446083
0.005752669923210458,,0.005752669923210458,-7.804126469862866e-05,0.005752669923210458,0.0013968199948952912,0.005752669923210458,0.0017062494183559553,0.005752669923210458,0.001381098838813146,0.005752669923210458,0.0020009888307994076,0.005752669923210458,0.0023341868617935964,0.005752669923210458,0.002353041003394175
0.0059109498546011914,,0.0059109498546011914,-7.346731917130606e-05,0.0059109498546011914,0.00144729991863893,0.0059109498546011914,0.0018541521081527745,0.0059109498546011914,0.0016065810191995392,0.0059109498546011914,0.0022477866807589365,0.0059109498546011914,0.00258852137429491,0.0059109498546011914,0.00259988774889365
0.006073584726743873,,0.006073584726743873,-6.834267540953699e-05,0.006073584726743873,0.001498564188916667,0.006073584726743873,0.00200638277093405,0.006073584726743873,0.001839867779033535,0.006073584726743873,0.002502469491802167,0.006073584726743873,0.002850483817616627,0.006073584726743873,0.0028539286555035394
0.006240694362213508,,0.006240694362213508,-6.265367192685297e-05,0.006240694362213508,0.0015506074930483216,0.006240694362213508,0.002162965425170677,0.006240694362213508,0.0020810177121564606,0.006240694362213508,0.002765088217098993,0.006240694362213508,0.0031201172042047533,0.006240694362213508,0.0031152136031300324
0.006412401880403676,,0.006412401880403676,-5.6388543122391844e-05,0.006412401880403676,0.0016034037097512246,0.006412401880403676,0.0023238547450017363,0.006412401880403676,0.0023299811494199713,0.006412401880403676,0.003035575241883582,0.006412401880403676,0.0033973416089197782,0.006412401880403676,0.003383668512787582
0.0065888337882357385,,0.0065888337882357385,-4.953716512012094e-05,0.0065888337882357385,0.001656906425360924,0.0065888337882357385,0.0024889381364017896,0.0065888337882357385,0.002586603666556598,0.0065888337882357385,0.003313748022026481,0.0065888337882357385,0.003681957781575166,0.0065888337882357385,0.003659098825931269
0.0067701200733638256,,0.0067701200733638256,-4.2090676558531e-05,0.0067701200733638256,0.0017110510289840759,0.0067701200733638256,0.002658043096450331,0.0067701200733638256,0.0028506378094732476,0.0067701200733638256,0.003599321756748724,0.0067701200733638256,0.003973660178455095,0.0067701200733638256,0.003941202550263883
0.006956394299944347,,0.006956394299944347,-3.404100596701553e-05,0.006956394299944347,0.0017657581889820228,0.006956394299944347,0.00283094907930492,0.006956394299944347,0.0031217617754591776,0.006956394299944347,0.003891929734061853,0.006956394299944347,0.004272058010191438,0.006956394299944347,0.0042295914489653514
0.007147793707040461,,0.007147793707040461,-2.5380348521064277e-05,0.007147793707040461,0.0018209383853491573,0.007147793707040461,0.0030074026752387128,0.007147793707040461,0.003399603140990424,0.007147793707040461,0.004191149277062516,0.007147793707040461,0.004576702165329358,0.007147793707040461,0.004523818209349169
0.007344459309734053,,0.007344459309734053,-1.6100640044774625e-05,0.007344459309734053,0.0018764970697758587,0.007344459309734053,0.003187134611793941,0.007344459309734053,0.003683765282682734,0.007344459309734053,0.004496530724780761,0.007344459309734053,0.00488711535080114,0.007344459309734053,0.00482340690701711
0.007546536003019801,,0.007546536003019801,-6.193074561783093e-06,0.007546536003019801,0.0019323399642695578,0.007546536003019801,0.0033698769511649324,0.007546536003019801,0.003973853958303811,0.007546536003019801,0.004807626671333489,0.007546536003019801,0.00520282256424491,0.007546536003019801,0.0051278838534244454
0.007754172668557724,,0.007754172668557724,4.352295690791106e-06,0.007754172668557724,0.0019883780028182876,0.007754172668557724,0.0035553789062433717,0.007754172668557724,0.004269501622846529,0.007754172668557724,0.0051240187908906795,0.007754172668557724,0.005523379111156159,0.007754172668557724,0.005436806010569983
0.00796752228436295,,0.00796752228436295,1.5546850132198955e-05,0.00796752228436295,0.0020445314732847834,0.00796752228436295,0.003743419922270072,0.00796752228436295,0.004570387429177795,0.00796752228436295,0.005445339974556243,0.00796752228436295,0.005848393785505267,0.00796752228436295,0.005749784560127632
0.008186742037513555,,0.008186742037513555,2.740356456295059e-05,0.008186742037513555,0.002100733022650287,0.008186742037513555,0.00393381903622018,0.008186742037513555,0.004876251440399819,0.008186742037513555,0.0057712901330897026,0.008186742037513555,0.0061775454801953275,0.008186742037513555,0.0060665018614927384
0.008411993439959424,,0.008411993439959424,3.9937047305336495e-05,0.008411993439959424,0.002156929331825356,0.008411993439959424,0.004126439974023968,0.008411993439959424,0.005186902268609524,0.008411993439959424,0.006101644776150371,0.008411993439959424,0.00651059228096915,0.008411993439959424,0.0063867208227690354
0.008643442447517472,,0.008643442447517472,5.3163452210936895e-05,0.008643442447517472,0.002213081423255339,0.008643442447517472,0.004321191907874038,0.008643442447517472,0.005502218048336117,0.008643442447517472,0.00643625624980225,0.008643442447517472,0.006847372904989418,0.008643442447517472,0.006710286522598984
0.008881259582140992,,0.008881259582140992,6.710027963151643e-05,0.008881259582140992,0.00226916371011425,0.008881259582140992,0.004518026207162457,0.008881259582140992,0.005822141259472648,0.008881259582140992,0.0067750481941145765,0.008881259582140992,0.007187801062240894,0.008881259582140992,0.00703712064799402
0.009125620057553099,,0.009125620057553099,8.176607945094313e-05,0.009125620057553099,0.002325162008381838,0.009125620057553099,0.004716929828934322,0.009125620057553099,0.006146668369944461,0.009125620057553099,0.0071180042969034105,0.009125620057553099,0.007531853863338791,0.009125620057553099,0.007367209872092127
0.009376703908336826,,0.009376703908336826,9.718007205437772e-05,0.009376703908336826,0.0023810707995593604,0.009376703908336826,0.00491791618469793,0.009376703908336826,0.006475835547854376,0.009376703908336826,0.007465152735975351,0.009376703908336826,0.007879555734666135,0.009376703908336826,0.0077005896473023435
0.00963469612257715,,0.00963469612257715,0.00011336170531277737,0.00963469612257715,0.0024368900504079674,0.00963469612257715,0.005121014394923466,0.00963469612257715,0.00680970181026162,0.00963469612257715,0.007816547832448626,0.00963469612257715,0.008230959440508143,0.00963469612257715,0.008037325040312846
0.009899786778152444,,0.009899786778152444,0.0001303301694767258,0.009899786778152444,0.0024926218756723545,0.009899786778152444,0.005326257827182327,0.009899786778152444,0.007148330972695481,0.009899786778152444,0.00817225042656861,0.009899786778152444,0.008586125797186763,0.009899786778152444,0.008377490228427223
0.010172171182775887,,0.010172171182775887,0.00014810389749222834,0.010172171182775887,0.0025482672860725588,0.010172171182775887,0.005533672745594435,0.010172171182775887,0.007491773691572456,0.010172171182775887,0.008532308393455965,0.010172171182775887,0.008945103557585727,0.010172171182775887,0.008721148171270891
0.01045205001789008,,0.01045205001789008,0.0001667000846298081,0.01045205001789008,0.0026038232142955708,0.01045205001789008,0.005743267812084714,0.01045205001789008,0.007840050793449327,0.01045205001789008,0.008896738590455505,0.01045205001789008,0.009307910801365074,0.01045205001789008,0.009068331823155003
0.01073962948652069,,0.01073962948652069,0.00018613426637437104,0.01073962948652069,0.002659279969733617,0.01073962948652069,0.005955025093875976,0.01073962948652069,0.00819313897987885,0.01073962948652069,0.009265511396932224,0.01073962948652069,0.009674519018014787,0.01073962948652069,0.009419028092012071
0.011035121465198265,,0.011035121465198265,0.00020641999472119173,0.011035121465198265,0.0027146192438838703,0.011035121465198265,0.006168893147299149,0.011035121465198265,0.00855095987604231,0.011035121465198265,0.009638538867210757,0.011035121465198265,0.01004484091606024,0.011035121465198265,0.009773165582932324
0.011338743660059963,,0.011338743660059963,0.00022756864820362496,0.011338743660059963,0.002769812769371263,0.011338743660059963,0.006384782648953499,0.011338743660059963,0.008913373225393699,0.011338743660059963,0.010015667338141899,0.011338743660059963,0.010418722804199813,0.011338743660059963,0.01013060696343089
0.01165071976724635,,0.01165071976724635,0.0002495893991887476,0.01165071976724635,0.0028248217165590234,0.01165071976724635,0.0066025649071539076,0.01165071976724635,0.009280174785532684,0.01165071976724635,0.0103966750754652,0.01165071976724635,0.010795942129440012,0.01165071976724635,0.010491146517510177
0.011971279637711387,,0.011971279637711387,0.0002724893440358469,0.011971279637711387,0.0028795968807603664,0.011971279637711387,0.006822073390117981,0.011971279637711387,0.009651099130412285,0.011971279637711387,0.010781275180650736,0.011971279637711387,0.011176210394137187,0.011971279637711387,0.01085451308931194
0.012300659446566964,,0.012300659446566964,0.0002962737802926893,0.012300659446566964,0.002934079661782129,0.012300659446566964,0.007043108150343543,0.012300659446566964,0.010025827119129353,0.012300659446566964,0.01116912351615319,0.012300659446566964,0.011559181209195152,0.012300659446566964,0.01122037815605904
0.012639101867086869,,0.012639101867086869,0.000320946594258165,0.012639101867086869,0.002988203765502295,0.012639101867086869,0.007265442729146124,0.012639101867086869,0.010403997298069827,0.012639101867086869,0.011559830886449494,0.012639101867086869,0.011944462716375401,0.012639101867086869,0.011588368254436036
0.012986856249498331,,0.012986856249498331,0.00034651070644496374,0.012986856249498331,0.00304189747366868,0.012986856249498331,0.0074888328362958416,0.012986856249498331,0.010785220039581583,0.012986856249498331,0.011952978215624951,0.012986856249498331,0.012331633108325059,0.012986856249498331,0.011958080491080596
0.013344178804692805,,0.013344178804692805,0.000372968515443215,0.013344178804692805,0.003095086250273415,0.013344178804692805,0.0077130258750355745,0.013344178804692805,0.011169092879663365,0.013344178804692805,0.012348133088652954,0.013344178804692805,0.012720257590251596,0.013344178804692805,0.012329099492495
0.013711332792991464,,0.013711332792991464,0.0004003222842664842,0.013711332792991464,0.0031476954009361947,0.013711332792991464,0.00793777027741788,0.013711332792991464,0.01155521538140924,0.013711332792991464,0.012744865862993542,0.013711332792991464,0.013109904954744974,0.013711332792991464,0.012701013981788752
0.014088588718104422,,0.014088588718104422,0.00042857442679163603,0.014088588718104422,0.0031996524925597385,0.014088588718104422,0.008162823663568502,0.014088588718104422,0.011943201965481204,0.014088588718104422,0.013142763662729746,0.014088588718104422,0.013500162037545966,0.014088588718104422,0.013073431263982062
0.01447622452642651,,0.01447622452642651,0.00045772767222712195,0.01447622452642651,0.00325088928160382,0.01447622452642651,0.008387959042699074,0.01447622452642651,0.012332691504952684,0.01447622452642651,0.013541440935042993,0.01447622452642651,0.01389064468631077,0.01447622452642651,0.013445988257733132
0.014874525811816608,,0.014874525811816608,0.00048778510775630206,0.014874525811816608,0.003301342985402525,0.014874525811816608,0.008612968597787051,0.014874525811816608,0.012723353013756124,0.014874525811816608,0.013940545812415259,0.014874525811816608,0.014281004442745153,0.014874525811816608,0.013818358267854063
0.015283786026011232,,0.015283786026011232,0.0005187501182554383,0.015283786026011232,0.0033509568444286195,0.015283786026011232,0.008837664973868505,0.015283786026011232,0.013114887356759582,0.015283786026011232,0.014339762169045587,0.015283786026011232,0.014670930796448874,0.015283786026011232,0.014190253339236451
0.015704306694827506,,0.015704306694827506,0.0005506262529925328,0.015704306694827506,0.003399680038702657,0.015704306694827506,0.00906188034204959,0.015704306694827506,0.013507025450397206,0.015704306694827506,0.0147388078521338,0.015704306694827506,0.01506014947980725,0.015704306694827506,0.014561422636232457
0.01613639764031481,,0.01613639764031481,0.0005834170505069857,0.01613639764031481,0.003447467112145896,0.01613639764031481,0.009285463765383275,0.01613639764031481,0.013899523798400901,0.01613639764031481,0.015137429989325157,0.01613639764031481,0.01544841771478734,0.01613639764031481,0.014931647732580254
0.016580377209018674,,0.016580377209018674,0.0006171258454198732,0.016580377209018674,0.0034942771048144016,0.016580377209018674,0.00950827750394836,0.016580377209018674,0.014292158356864627,0.016580377209018674,0.01553539845241855,0.016580377209018674,0.015835517519592737,0.016580377209018674,0.015300735901535942
0.017036572506525224,,0.017036572506525224,0.0006517555683689846,0.017036572506525224,0.003540072587413042,0.017036572506525224,0.009730192859868292,0.017036572506525224,0.014684717648828598,0.017036572506525224,0.015932498491256244,0.017036572506525224,0.016221248128542372,0.017036572506525224,0.015668512455074564
0.01750531963845892,,0.01750531963845892,0.0006873085377959939,0.01750531963845892,0.003584818742698421,0.01750531963845892,0.00995108601396289,0.01750531963845892,0.015076995813414441,0.01750531963845892,0.016328523303542272,0.01750531963845892,0.01660541833284544,0.01750531963845892,0.016034812951658987
0.01798696395811109,,0.01798696395811109,0.0007237862350245132,0.01798696395811109,0.0036284825639932437,0.01798696395811109,0.010170834108100877,0.01798696395811109,0.015468785980464,0.01798696395811109,0.01672326698429615,0.01798696395811109,0.016987839221183264,0.01798696395811109,0.016399475777351034
0.018481860320881817,,0.018481860320881817,0.0007611890552309057,0.018481860320881817,0.003671032167706279,0.018481860320881817,0.010389311652896163,0.018481860320881817,0.015859874117291277,0.018481860320881817,0.0171165180209805,0.018481860320881817,0.01736831750769751,0.018481860320881817,0.016762335321048413
0.0189903733457226,,0.0189903733457226,0.0007995160367743213,0.0189903733457226,0.003712436168025219,0.0189903733457226,0.010606387245825678,0.0189903733457226,0.016250033379579813,0.0189903733457226,0.017508053357361802,0.0189903733457226,0.017746649475419488,0.0189903733457226,0.017123215803077935
0.019512877683772294,,0.019512877683772294,0.0008387645868656569,0.019512877683772294,0.00375266305183573,0.019512877683772294,0.01082192059355646,0.019512877683772294,0.01663901903920601,0.019512877683772294,0.017897633074308385,0.019512877683772294,0.018122615573356916,0.019512877683772294,0.017481925815412594
0.020049758294384424,,0.020049758294384424,0.0008789302371709159,0.020049758294384424,0.0037916805205735205,0.020049758294384424,0.011035759927209607,0.020049758294384424,0.017026564220968394,0.020049758294384424,0.0182849958952929,0.020049758294384424,0.018495975855554417,0.020049758294384424,0.01783825376457384
0.02060141072874918,,0.02060141072874918,0.000920006472333203,0.02060141072874918,0.003829454819636035,0.02060141072874918,0.011247740029217102,0.02060141072874918,0.017412376871511728,0.02060141072874918,0.018669855929693654,0.02060141072874918,0.01886646665395171,0.02060141072874918,0.018191964593355037
0.021168241421318987,,0.021168241421318987,0.0009619846725616517,0.021168241421318987,0.0038659501327113865,0.021168241421318987,0.01145768118787816,0.021168241421318987,0.0177961385015317,0.021168241421318987,0.01905190120564293,0.021168241421318987,0.019233799021215338,0.021168241421318987,0.01854279828788468
0.021750667989252334,,0.021750667989252334,0.0010048541965600912,0.021750667989252334,0.0039011281542146938,0.021750667989252334,0.011665389400975189,0.021750667989252334,0.01817750519956949,0.021750667989252334,0.019430794520167015,0.021750667989252334,0.019597659466654888,0.021750667989252334,0.018890470658395202
0.02234911954009678,,0.02234911954009678,0.001048602605475116,0.02234911954009678,0.003934947951175567,0.02234911954009678,0.011870658033001986,0.02234911954009678,0.01855611117693183,0.02234911954009678,0.01980617690427665,0.02234911954009678,0.019957713290726486,0.02234911954009678,0.019234676670060437
0.02296403698793738,,0.02296403698793738,0.0010932159983586584,0.02296403698793738,0.003967366182501709,0.02296403698793738,0.01207327090440933,0.02296403698793738,0.018931574701662495,0.02296403698793738,0.02017767359326309,0.02296403698793738,0.020313610426228992,0.02296403698793738,0.019575096217698956
0.023595873378243697,,0.023595873378243697,0.0011386794031808898,0.023595873378243697,0.003998337669259873,0.023595873378243697,0.012273006509812494,0.023595873378243697,0.019303505811200737,0.023595873378243697,0.020544901904570204,0.023595873378243697,0.020664993210799634,0.023595873378243697,0.019911401774294242
0.024245094221654884,,0.024245094221654884,0.0011849771527328217,0.024245094221654884,0.004027816226598565,0.024245094221654884,0.01246964280522655,0.024245094221654884,0.019671514790193804,0.024245094221654884,0.020907479994602168,0.024245094221654884,0.02101150508168012,0.024245094221654884,0.02024326692805968
0.02491217783694841,,0.02491217783694841,0.0012320931769988271,0.02491217783694841,0.004055755602643,0.02491217783694841,0.012662961852857865,0.02491217783694841,0.02003522018832214,0.02491217783694841,0.02126503522674475,0.02491217783694841,0.021352798935742226,0.02491217783694841,0.020570374586105514
0.025597615703445258,,0.025597615703445258,0.001280011163205357,0.025597615703445258,0.004082110344162867,0.025597615703445258,0.012852753620755927,0.025597615703445258,0.020394255212289547,0.025597615703445258,0.02161721092393288,0.025597615703445258,0.021688543926247365,0.025597615703445258,0.020892423651660053
